utc_timestamp,cet_cest_timestamp,DE_price_day_ahead,DE_solar_generation_actual,DE_wind_generation_actual,DE_wind_onshore_generation_actual,FR_solar_generation_actual,FR_wind_onshore_generation_actual,FR_price_day_ahead,SE_price_day_ahead,SE_wind_generation_actual,DE_generation,FR_generation,SE_generation
2017-03-31T09:00:00Z,2017-03-31T11:00:00+0200,33.32,21171,7488,5102,2454,3580,35.1,35.93,177.380068,69308.12245,55505,18422
2017-03-31T10:00:00Z,2017-03-31T12:00:00+0200,30.02,22856,8487,6246,3070,3980,32.85,33.32,228.301704,68500.58163,55728,18096
2017-03-31T11:00:00Z,2017-03-31T13:00:00+0200,28.09,23016,9860,7903,3469,3958,31.93,30.75,306.176166,66989.30612,55689,17626
2017-03-31T12:00:00Z,2017-03-31T14:00:00+0200,27.63,21852,10946,9131,3276,3950,31.6,29.94,418.073354,65229.22449,53711,17223
2017-03-31T13:00:00Z,2017-03-31T15:00:00+0200,28.29,18589,11313,9419,3008,3962,29.41,29.26,561.458035,63820.64286,51989,16973
2017-03-31T14:00:00Z,2017-03-31T16:00:00+0200,28.36,13955,11145,8983,2588,3970,26.62,28.99,706.725138,62802.95918,50221,16718
2017-03-31T15:00:00Z,2017-03-31T17:00:00+0200,30.43,8292,10939,8407,2022,4134,25.3,28.86,884.127027,62701.43878,48782,16805
2017-03-31T16:00:00Z,2017-03-31T18:00:00+0200,34.67,3166,10353,7551,1190,3832,24.83,30.43,1129.133689,62437.77551,48708,16709
2017-03-31T17:00:00Z,2017-03-31T19:00:00+0200,38.98,355,9964,7276,482,3542,26.75,33.84,1541.439917,62692.62245,50481,16810
2017-03-31T18:00:00Z,2017-03-31T20:00:00+0200,39.96,0,10722,8450,44,3050,32.83,33.9,2042.732819,63005,51021,16707
2017-03-31T19:00:00Z,2017-03-31T21:00:00+0200,37.91,0,10866,8638,-1,2952,38.49,29.87,2257.660647,59671.31633,51586,16050
2017-03-31T20:00:00Z,2017-03-31T22:00:00+0200,35.95,0,10626,8330,-1,2566,39.6,29.38,2292.532974,55957.02041,49471,15253
2017-03-31T21:00:00Z,2017-03-31T23:00:00+0200,32.02,0,9449,7054,-1,2464,38.98,28.66,2404.347534,51713.82653,52383,14546
2017-03-31T22:00:00Z,2017-04-01T00:00:00+0200,27.08,0,8018,5718,-1,2592,37.96,28.34,2408.535949,47572.0102,46395,13660
2017-03-31T23:00:00Z,2017-04-01T01:00:00+0200,28.07,0,6818,4712,-1,2424,34.76,26.43,2320.572735,45238.06122,44584,13534
2017-04-01T00:00:00Z,2017-04-01T02:00:00+0200,28.08,0,5954,4078,-1,2064,32.92,27.31,2208.858719,44074.54082,42230,13442
2017-04-01T01:00:00Z,2017-04-01T03:00:00+0200,26.9,0,5231,3415,-1,1836,30.3,26.62,2075.146788,43847.55102,40114,13482
2017-04-01T02:00:00Z,2017-04-01T04:00:00+0200,27,0,5272,3619,-1,1791,28.79,25.57,1901.603073,44246.39796,39602,13719
2017-04-01T03:00:00Z,2017-04-01T05:00:00+0200,27.98,0,4852,3514,-1,1668,26.92,26.35,1832.647736,45105.88776,40728,14026
2017-04-01T04:00:00Z,2017-04-01T06:00:00+0200,29.87,8,4060,3082,-1,1644,26.49,27.31,1786.131633,47032.06122,43088,14487
2017-04-01T05:00:00Z,2017-04-01T07:00:00+0200,32.09,1176,3170,2470,-1,1629,26.42,27.68,1708.344206,49705.45918,44485,15245
2017-04-01T06:00:00Z,2017-04-01T08:00:00+0200,34.42,5499,2468,1902,82,1739,26.91,27.42,1670.612307,53596.38776,47696,15900
2017-04-01T07:00:00Z,2017-04-01T09:00:00+0200,35.1,10798,1543,1009,500,1503,27.7,27.98,1619.435413,56631.31633,50199,16031
2017-04-01T08:00:00Z,2017-04-01T10:00:00+0200,28.9,15410,929,486,1080,1360,29.06,28.47,1450.29782,58297.31633,50662,15885
2017-04-01T09:00:00Z,2017-04-01T11:00:00+0200,27.09,18453,766,453,1726,1316,29.7,28.26,1308.836727,58770.86735,51622,15515
2017-04-01T10:00:00Z,2017-04-01T12:00:00+0200,25.99,19886,732,564,2209,1276,29.6,27.27,1267.955884,57758.61224,52834,15236
2017-04-01T11:00:00Z,2017-04-01T13:00:00+0200,26.07,19784,725,667,2452,1423,29.05,26.48,1309.213786,55471.2449,49614,14811
2017-04-01T12:00:00Z,2017-04-01T14:00:00+0200,25.29,18204,811,761,2428,1384,27.82,26.07,1469.638455,53653.60204,47867,14514
2017-04-01T13:00:00Z,2017-04-01T15:00:00+0200,24.81,15152,1086,1026,2331,1420,26.21,25.29,1548.555268,52587.45918,46337,14467
2017-04-01T14:00:00Z,2017-04-01T16:00:00+0200,25.65,10894,1597,1518,1982,1564,22.65,24.81,1445.319171,51710.43878,45114,14732
2017-04-01T15:00:00Z,2017-04-01T17:00:00+0200,27.99,6485,2202,2160,1624,1660,22.08,26.28,1369.5354,52565.62245,45757,14903
2017-04-01T16:00:00Z,2017-04-01T18:00:00+0200,33.66,2708,2973,2910,1158,1694,23.31,27.36,1337.448278,53481.0102,48166,15083
2017-04-01T17:00:00Z,2017-04-01T19:00:00+0200,38.7,344,4485,4340,464,1678,26,28.32,1413.553349,53819.02041,49139,15301
2017-04-01T18:00:00Z,2017-04-01T20:00:00+0200,39.6,0,6038,5878,52,1712,29.6,28.41,1550.747719,54202.64286,49898,14818
2017-04-01T19:00:00Z,2017-04-01T21:00:00+0200,38.98,0,6776,6592,-1,1738,39.1,28.28,1656.505564,51717.31633,48333,14267
2017-04-01T20:00:00Z,2017-04-01T22:00:00+0200,37.96,0,6061,5770,-1,1818,42.22,28.23,1699.749665,49448.10204,52050,13627
2017-04-01T21:00:00Z,2017-04-01T23:00:00+0200,31.86,0,4968,4707,-1,1710,43,28.08,1567.049138,45717.64286,52232,13174
2017-04-01T22:00:00Z,2017-04-02T00:00:00+0200,32.92,0,4640,4446,-1,1580,40.67,27.56,1504.283508,42639.34694,47468,12856
2017-04-01T23:00:00Z,2017-04-02T01:00:00+0200,27.5,0,5173,4872,-1,1486,41.2,27.55,1426.593321,40470.85714,45908,12822
2017-04-02T00:00:00Z,2017-04-02T02:00:00+0200,26.77,0,5476,5048,-1,1394,37.68,26.84,1394.267714,39464.41837,43141,12839
2017-04-02T01:00:00Z,2017-04-02T03:00:00+0200,26.67,0,5485,4918,-1,1359,31.95,26.12,1364.337613,39008.92857,40952,12856
2017-04-02T02:00:00Z,2017-04-02T04:00:00+0200,26.49,0,5313,4779,-1,1341,29.88,26.03,1286.806151,39426.85714,40110,13074
2017-04-02T03:00:00Z,2017-04-02T05:00:00+0200,26.42,0,4744,4208,-1,1373,28.75,26.49,1283.812933,39805.26531,40670,13191
2017-04-02T04:00:00Z,2017-04-02T06:00:00+0200,26.65,8,4370,3778,-1,1355,28.44,26.42,1417.505539,40394.17347,41841,13524
2017-04-02T05:00:00Z,2017-04-02T07:00:00+0200,27.14,766,4442,3824,-1,1334,31.64,26.65,1419.637109,42278.10204,42332,14125
2017-04-02T06:00:00Z,2017-04-02T08:00:00+0200,29.06,3662,3775,3219,122,1236,41.77,27.14,1201.244132,45978.45918,45097,14738
2017-04-02T07:00:00Z,2017-04-02T09:00:00+0200,29.56,7874,3203,2574,724,1128,49.28,28.19,971.506917,49474.11224,47515,15125
2017-04-02T08:00:00Z,2017-04-02T10:00:00+0200,28.54,12496,3060,2456,1452,1063,54.02,28.85,774.284561,51398.67347,48636,15062
2017-04-02T09:00:00Z,2017-04-02T11:00:00+0200,28.2,15863,3231,2651,2154,1106,50,28.54,656.706802,53401.28571,49800,14820
2017-04-02T10:00:00Z,2017-04-02T12:00:00+0200,27.22,17690,3914,3195,2900,1110,48.43,28.2,611.369815,52690.72449,50831,14591
2017-04-02T11:00:00Z,2017-04-02T13:00:00+0200,26.02,18359,4383,3683,3059,1076,44.95,27.45,569.6008,50685.2551,47133,14412
2017-04-02T12:00:00Z,2017-04-02T14:00:00+0200,21.05,17914,4843,4086,3014,1095,38.93,26.82,565.388813,48680.11224,44649,14268
2017-04-02T13:00:00Z,2017-04-02T15:00:00+0200,20.57,15975,4885,4185,2794,1226,36.68,26.36,522.526665,47673.56122,42801,14336
2017-04-02T14:00:00Z,2017-04-02T16:00:00+0200,23.31,12354,5011,4360,2520,1414,32.94,26.02,503.155013,47217.68367,41681,14617
2017-04-02T15:00:00Z,2017-04-02T17:00:00+0200,26,7897,4820,4131,2063,1498,30.91,25.87,500.136354,48556.44898,42538,14900
2017-04-02T16:00:00Z,2017-04-02T18:00:00+0200,29.6,3371,4455,3753,1226,1506,31.72,27.17,463.320111,50584.40816,45831,15464
2017-04-02T17:00:00Z,2017-04-02T19:00:00+0200,39.1,445,4449,3653,535,1506,32.19,28.36,499.296614,51610.68367,47685,15948
2017-04-02T18:00:00Z,2017-04-02T20:00:00+0200,42.22,0,4978,4211,61,1608,37.46,29.55,570.108283,53205.33673,49890,15398
2017-04-02T19:00:00Z,2017-04-02T21:00:00+0200,39.92,0,5424,4706,-1,1946,41.78,29.4,609.806222,51872.52041,48392,14478
2017-04-02T20:00:00Z,2017-04-02T22:00:00+0200,40.51,0,5498,4715,-1,2272,43.59,28.78,584.349292,50616.10204,51544,13725
2017-04-02T21:00:00Z,2017-04-02T23:00:00+0200,37.78,0,5235,4421,-1,2519,38.97,28.26,559.61848,47318.2449,51397,13400
2017-04-02T22:00:00Z,2017-04-03T00:00:00+0200,34.38,0,4887,4271,-1,2626,35.18,27.56,533.854683,44690.04082,47126,13304
2017-04-02T23:00:00Z,2017-04-03T01:00:00+0200,31.95,0,4630,4169,-1,2600,31.08,28.14,515.98242,43283.55102,46173,13365
2017-04-03T00:00:00Z,2017-04-03T02:00:00+0200,29.88,0,4201,3795,-1,2420,33.1,28.01,524.799924,42685.5102,44123,13451
2017-04-03T01:00:00Z,2017-04-03T03:00:00+0200,28.75,0,4099,3729,-1,2208,30.13,27.95,496.405378,43259.02041,42615,13766
2017-04-03T02:00:00Z,2017-04-03T04:00:00+0200,28.44,0,3877,3593,-1,2023,29.29,27.83,539.393691,45101.22449,43383,14706
2017-04-03T03:00:00Z,2017-04-03T05:00:00+0200,31.64,0,3533,3289,-1,1874,29.47,28.16,591.424241,50173.18367,47628,16504
2017-04-03T04:00:00Z,2017-04-03T06:00:00+0200,41.77,9,3305,3091,-1,1725,29.8,29.14,667.19242,59624.62245,54714,18089
2017-04-03T05:00:00Z,2017-04-03T07:00:00+0200,49.28,768,2943,2868,0,1598,31.83,35.96,769.253225,65301.59184,58108,18555
2017-04-03T06:00:00Z,2017-04-03T08:00:00+0200,54.02,3481,2477,2438,254,1463,41.17,43.12,813.606264,67848.39796,59405,18638
2017-04-03T07:00:00Z,2017-04-03T09:00:00+0200,50,7200,1850,1814,1219,1209,51.01,50.59,741.691559,68361.81633,59155,18515
2017-04-03T08:00:00Z,2017-04-03T10:00:00+0200,48.43,11282,1546,1505,2476,811,52.39,48.8,722.847411,69479.92857,58097,18228
2017-04-03T09:00:00Z,2017-04-03T11:00:00+0200,44.95,14256,1330,1282,3591,684,50.94,47.27,694.481234,70142.84694,57879,17807
2017-04-03T10:00:00Z,2017-04-03T12:00:00+0200,38.93,15822,1131,1078,4473,736,43.3,43.87,777.561622,69744.20408,56989,17469
2017-04-03T11:00:00Z,2017-04-03T13:00:00+0200,36.68,16140,1043,1024,4832,816,42.33,37.9,889.478599,68957.07143,55102,17124
2017-04-03T12:00:00Z,2017-04-03T14:00:00+0200,32.94,15513,1124,1104,4775,792,39.16,35.8,1024.257795,67431.02041,53183,16860
2017-04-03T13:00:00Z,2017-04-03T15:00:00+0200,30.91,14072,1329,1310,4489,763,37.72,31.45,1163.963047,66127.80612,51502,16479
2017-04-03T14:00:00Z,2017-04-03T16:00:00+0200,31.72,10910,1385,1371,3878,795,34.6,29.98,1227.004267,64529.07143,49687,16671
2017-04-03T15:00:00Z,2017-04-03T17:00:00+0200,32.19,6879,1392,1380,3036,867,34.45,30.96,1424.374295,64252.62245,49371,16581
2017-04-03T16:00:00Z,2017-04-03T18:00:00+0200,37.46,2954,1458,1424,1911,928,34.45,31.39,1502.665512,64215.05102,51896,16869
2017-04-03T17:00:00Z,2017-04-03T19:00:00+0200,41.78,448,1819,1739,752,998,37.49,32.64,1690.862131,64674.02041,52295,17359
2017-04-03T18:00:00Z,2017-04-03T20:00:00+0200,43.59,1,2355,2240,54,1158,41.59,32.97,1977.566175,64842.22449,52795,16779
2017-04-03T19:00:00Z,2017-04-03T21:00:00+0200,38.97,0,2907,2728,-1,1482,45.26,31.29,2231.958119,61363.69388,50419,15783
2017-04-03T20:00:00Z,2017-04-03T22:00:00+0200,35.18,0,3272,3066,-1,1620,47.57,29.37,2345.272835,57023.56122,52946,14792
2017-04-03T21:00:00Z,2017-04-03T23:00:00+0200,31.08,0,3360,3062,-1,1772,40.07,28.59,2365.406831,52251.08163,52357,14075
2017-04-03T22:00:00Z,2017-04-04T00:00:00+0200,31.57,0,3281,2862,-1,1817,38.91,28.15,2336.078423,48807.5,47695,13854
2017-04-03T23:00:00Z,2017-04-04T01:00:00+0200,30.13,0,3190,2684,-1,1764,33.88,27.49,2309.896852,47040.68367,46654,13719
2017-04-04T00:00:00Z,2017-04-04T02:00:00+0200,29.29,0,2928,2368,-1,1630,30,26.07,2338.098412,46405.11224,44610,13789
2017-04-04T01:00:00Z,2017-04-04T03:00:00+0200,29.47,0,2816,2146,-1,1402,29.64,26.02,2384.38688,47027.80612,42788,13948
2017-04-04T02:00:00Z,2017-04-04T04:00:00+0200,29.8,0,2794,2086,-1,1255,28.39,26.08,2496.642096,48768.08163,43240,14677
2017-04-04T03:00:00Z,2017-04-04T05:00:00+0200,31.83,0,2636,1983,-1,1068,27.94,27.41,2586.075507,52930.16327,46943,16330
2017-04-04T04:00:00Z,2017-04-04T06:00:00+0200,41.17,11,2566,1956,-1,1008,27.49,28.14,2713.133535,61266.4898,53781,17805
2017-04-04T05:00:00Z,2017-04-04T07:00:00+0200,51.01,937,2514,1939,1,988,29.65,28.9,2602.953113,66046.0102,56923,18154
2017-04-04T06:00:00Z,2017-04-04T08:00:00+0200,52.39,4180,2103,1556,270,1032,37.1,33.27,2491.544943,68220.38776,58306,17881
2017-04-04T07:00:00Z,2017-04-04T09:00:00+0200,50.94,8591,1292,760,1137,926,44.2,35.96,2300.45841,68490.69388,58174,17792
2017-04-04T08:00:00Z,2017-04-04T10:00:00+0200,43.3,12734,1017,582,2345,923,48.1,35.2,2242.24357,69286.19388,57788,17476
2017-04-04T09:00:00Z,2017-04-04T11:00:00+0200,42.33,15573,938,622,3440,1058,45.02,32.98,2285.001361,70279.76531,57995,17164
2017-04-04T10:00:00Z,2017-04-04T12:00:00+0200,39.16,16203,888,612,4078,1196,41.75,32.19,2351.711189,69326.66327,57479,16896
2017-04-04T11:00:00Z,2017-04-04T13:00:00+0200,37.72,15634,832,616,4182,1299,40.99,31.19,2418.088523,68544.60204,55876,16656
2017-04-04T12:00:00Z,2017-04-04T14:00:00+0200,34.6,14596,869,676,3957,1436,41,30.62,2689.790545,67310.5102,54106,16398
2017-04-04T13:00:00Z,2017-04-04T15:00:00+0200,34.45,12818,997,781,3616,1698,37.43,28.19,2890.741115,66317.43878,52807,16157
2017-04-04T14:00:00Z,2017-04-04T16:00:00+0200,34.45,10130,1114,940,3052,1968,32.25,28.12,3086.180679,64946.97959,51307,16309
2017-04-04T15:00:00Z,2017-04-04T17:00:00+0200,37.49,6614,1150,1006,2368,2253,32.45,28.15,3368.960252,64642.56122,51317,16196
2017-04-04T16:00:00Z,2017-04-04T18:00:00+0200,41.59,2976,1224,1114,1434,2355,31.24,28.31,3285.383033,64544.0102,53741,16478
2017-04-04T17:00:00Z,2017-04-04T19:00:00+0200,45.26,488,1318,1164,524,2349,30.06,28.63,3159.229471,64752.7551,53864,16873
2017-04-04T18:00:00Z,2017-04-04T20:00:00+0200,47.57,1,1638,1453,48,2340,31.52,30.93,3161.851251,65012.72449,53952,16285
2017-04-04T19:00:00Z,2017-04-04T21:00:00+0200,40.07,0,1840,1738,-1,2652,37.03,28.72,3240.737368,61836.42857,51573,15279
2017-04-04T20:00:00Z,2017-04-04T22:00:00+0200,38.91,0,1780,1639,-1,3067,38.61,28.47,3233.644157,57505.81633,54199,14325
2017-04-04T21:00:00Z,2017-04-04T23:00:00+0200,33.04,0,1696,1418,-1,3348,35.75,28.11,3172.083736,52813.96939,53678,13634
2017-04-04T22:00:00Z,2017-04-05T00:00:00+0200,30,0,1799,1339,-1,3275,38.39,26.93,3271.097043,49159.10204,48658,13332
2017-04-04T23:00:00Z,2017-04-05T01:00:00+0200,29.64,0,1920,1252,-1,3223,37.41,24.26,3395.935192,47257.08163,47325,13274
2017-04-05T00:00:00Z,2017-04-05T02:00:00+0200,28.39,0,2225,1516,-1,3323,33.81,24.05,3524.280741,46518.91837,45140,13415
2017-04-05T01:00:00Z,2017-04-05T03:00:00+0200,27.94,0,2583,1864,-1,3306,30.59,23.88,3770.037503,47164.5,43569,13669
2017-04-05T02:00:00Z,2017-04-05T04:00:00+0200,27.49,0,2994,2226,-1,3182,30.26,24.06,3600.178236,49060.59184,43874,14377
2017-04-05T03:00:00Z,2017-04-05T05:00:00+0200,29.65,0,3960,2818,-1,2906,29.27,25.1,3472.348946,53322.53061,47312,16168
2017-04-05T04:00:00Z,2017-04-05T06:00:00+0200,37.1,18,5078,3426,-1,2780,29.07,26.72,3311.305377,61935.4898,53716,17514
2017-04-05T05:00:00Z,2017-04-05T07:00:00+0200,44.2,1078,5896,3752,2,2698,30.34,28.11,3028.340822,66747.72449,57036,17944
2017-04-05T06:00:00Z,2017-04-05T08:00:00+0200,48.1,4769,6432,3930,260,2686,37,32.24,2713.252674,68741.47959,58650,17737
2017-04-05T07:00:00Z,2017-04-05T09:00:00+0200,44.03,9564,6292,3852,1181,2486,44.22,33.35,2532.383606,68982.32653,59022,17716
2017-04-05T08:00:00Z,2017-04-05T10:00:00+0200,39.02,14040,7554,5339,2243,2513,45.5,32.24,2600.626651,70045.81633,58550,17523
2017-04-05T09:00:00Z,2017-04-05T11:00:00+0200,36.98,16662,9357,7122,3178,2792,42.71,30.79,2673.95599,71133.5,58720,17233
2017-04-05T10:00:00Z,2017-04-05T12:00:00+0200,34.03,16982,10989,8689,3901,2840,40.11,28.17,2785.767854,70596.7551,58114,16983
2017-04-05T11:00:00Z,2017-04-05T13:00:00+0200,32.89,15786,13484,10856,4236,3002,39.1,27.99,2956.512263,69982.88776,56392,16882
2017-04-05T12:00:00Z,2017-04-05T14:00:00+0200,30.06,13865,15648,12910,3894,3328,39.68,27.68,3071.189446,68783.64286,54457,16840
2017-04-05T13:00:00Z,2017-04-05T15:00:00+0200,29.53,10920,18182,14983,3549,3608,37.38,27.39,2997.938396,68144.0102,52936,16765
2017-04-05T14:00:00Z,2017-04-05T16:00:00+0200,30.01,7565,20035,16627,3122,3908,33.74,27.3,3005.668867,66934.27551,51339,16965
2017-04-05T15:00:00Z,2017-04-05T17:00:00+0200,30.06,4414,22160,18653,2342,4185,30.03,27.29,3091.117171,66989.36735,51317,16925
2017-04-05T16:00:00Z,2017-04-05T18:00:00+0200,29.9,1932,23185,19669,1504,4289,28.08,27.47,2951.679297,67087.82653,53811,17102
2017-04-05T17:00:00Z,2017-04-05T19:00:00+0200,32.69,318,22513,18908,647,4170,32.12,27.67,3024.207214,67272.63265,53715,17282
2017-04-05T18:00:00Z,2017-04-05T20:00:00+0200,35,0,22446,18831,76,3926,38.05,27.63,3280.089016,66980.30612,54500,16825
2017-04-05T19:00:00Z,2017-04-05T21:00:00+0200,29.93,0,23006,19405,-1,4022,40.98,27.74,3604.147665,63521.62245,52253,15829
2017-04-05T20:00:00Z,2017-04-05T22:00:00+0200,27.87,0,22993,19405,-1,4083,40.87,27.46,3753.011751,59115.44898,54761,14969
2017-04-05T21:00:00Z,2017-04-05T23:00:00+0200,20,0,22496,18943,-1,3966,38.04,25.93,3742.79662,54467.5,54300,14373
2017-04-05T22:00:00Z,2017-04-06T00:00:00+0200,12.48,0,22433,18904,-1,3679,36.43,22.69,3643.90571,50997.92857,49687,14175
2017-04-05T23:00:00Z,2017-04-06T01:00:00+0200,9.87,0,21584,18070,-1,3259,33.61,20.88,3528.88938,49063.60204,48571,14156
2017-04-06T00:00:00Z,2017-04-06T02:00:00+0200,9.04,0,20149,16702,-1,3105,35.19,18.58,3356.705965,48134.20408,46467,14317
2017-04-06T01:00:00Z,2017-04-06T03:00:00+0200,14.9,0,19407,15934,-1,3040,32.6,19.73,3136.807154,48630.97959,44892,14608
2017-04-06T02:00:00Z,2017-04-06T04:00:00+0200,22,0,18638,15128,-1,2914,30.38,21.76,2979.057686,50221.65306,45380,15498
2017-04-06T03:00:00Z,2017-04-06T05:00:00+0200,24.55,0,17424,14191,-1,2986,29.9,23.73,2822.195022,53967.36735,49153,17174
2017-04-06T04:00:00Z,2017-04-06T06:00:00+0200,35.96,36,15998,12993,-1,3026,29.9,26.71,2598.346954,62089.67347,56056,18620
2017-04-06T05:00:00Z,2017-04-06T07:00:00+0200,40.97,1306,14363,11661,4,3074,31.02,28.26,2170.213686,66946.33673,59245,18556
2017-04-06T06:00:00Z,2017-04-06T08:00:00+0200,40.81,4912,13110,10337,332,2954,40.82,31.94,1658.955357,68983.46939,60360,18041
2017-04-06T07:00:00Z,2017-04-06T09:00:00+0200,38.26,9088,14577,11962,1439,2424,46.85,32.94,1341.469027,69889.9898,60208,17838
2017-04-06T08:00:00Z,2017-04-06T10:00:00+0200,37.59,11657,14072,11963,2786,2426,52.07,32.18,1286.958052,70789.02041,59554,17523
2017-04-06T09:00:00Z,2017-04-06T11:00:00+0200,35.46,13718,13464,11496,3839,2990,50,31.91,1578.992071,71880.89796,59476,17295
2017-04-06T10:00:00Z,2017-04-06T12:00:00+0200,31.07,14876,13609,11999,4494,3465,46.04,30.86,1844.460119,71097.15306,58759,17175
2017-04-06T11:00:00Z,2017-04-06T13:00:00+0200,30.08,15876,13989,12305,4844,3432,46.34,29.4,1979.650679,70241,56932,16999
2017-04-06T12:00:00Z,2017-04-06T14:00:00+0200,28.33,16051,14076,12296,4996,3444,39.42,28.75,2148.608339,68881.32653,55097,17025
2017-04-06T13:00:00Z,2017-04-06T15:00:00+0200,28.19,14778,15547,13356,4836,3548,37.07,28.33,2320.284395,67792.58163,53269,16913
2017-04-06T14:00:00Z,2017-04-06T16:00:00+0200,28.08,12148,16890,14472,4356,3544,35.88,28.19,2380.660287,66476.78571,51635,17115
2017-04-06T15:00:00Z,2017-04-06T17:00:00+0200,32.12,7986,17990,15326,3493,3315,32.97,28.08,2187.13614,66546.9898,51482,16975
2017-04-06T16:00:00Z,2017-04-06T18:00:00+0200,38.05,3740,17982,15215,2264,3132,32.98,29.95,1979.816996,66387.06122,53490,17037
2017-04-06T17:00:00Z,2017-04-06T19:00:00+0200,40.98,684,17061,14149,887,2908,36.09,30.38,1815.670398,66442.46939,53929,17276
2017-04-06T18:00:00Z,2017-04-06T20:00:00+0200,40.87,2,16892,13672,94,2494,39.12,30.37,1930.022508,66719.56122,54945,16717
2017-04-06T19:00:00Z,2017-04-06T21:00:00+0200,38.04,0,17371,13882,-1,2530,39.91,29.82,1986.42664,63782.26531,52790,15680
2017-04-06T20:00:00Z,2017-04-06T22:00:00+0200,34.27,0,17958,14339,-1,2446,39.96,28.1,1868.131143,59672,55702,14790
2017-04-06T21:00:00Z,2017-04-06T23:00:00+0200,27.79,0,18587,15180,-1,2262,39.31,27.58,1660.189352,54923.14286,55186,14183
2017-04-06T22:00:00Z,2017-04-07T00:00:00+0200,24.99,0,19363,16070,-1,2132,39.64,26.96,1559.250992,51151.7551,50552,13962
2017-04-06T23:00:00Z,2017-04-07T01:00:00+0200,23.02,0,19886,16572,-1,1942,38.73,25.01,1470.407099,49382.85714,49352,13817
2017-04-07T00:00:00Z,2017-04-07T02:00:00+0200,18.31,0,19675,16530,-1,1752,32.71,23.8,1410.833878,48606.30612,47601,13879
2017-04-07T01:00:00Z,2017-04-07T03:00:00+0200,19.17,0,19008,15883,-1,1575,32.28,23.74,1349.429029,49183.86735,46198,14192
2017-04-07T02:00:00Z,2017-04-07T04:00:00+0200,20.87,0,18572,15478,-1,1472,32.81,24.07,1209.249836,50709.64286,46499,14975
2017-04-07T03:00:00Z,2017-04-07T05:00:00+0200,27.07,0,19097,16040,-1,1342,31.5,25.5,1115.449109,54701.31633,50364,16583
2017-04-07T04:00:00Z,2017-04-07T06:00:00+0200,32.05,12,19652,16472,-1,1200,30.44,27.3,1059.404571,62648.61224,57015,18067
2017-04-07T05:00:00Z,2017-04-07T07:00:00+0200,39.97,635,19673,16534,4,1146,31.7,28.5,981.753712,68048.22449,60421,18152
2017-04-07T06:00:00Z,2017-04-07T08:00:00+0200,41.57,2814,19330,16106,394,1165,34.72,35.39,753.377968,70729.4898,61101,17847
2017-04-07T07:00:00Z,2017-04-07T09:00:00+0200,40.94,5768,19126,15862,1650,886,37.91,40,663.333467,71070.95918,60443,17620
2017-04-07T08:00:00Z,2017-04-07T10:00:00+0200,39.98,8980,19272,15997,3074,556,39.43,36.35,725.985911,72089.09184,59187,17183
2017-04-07T09:00:00Z,2017-04-07T11:00:00+0200,40.02,11662,19233,15991,4181,590,38.99,34.87,847.797627,72500.88776,58419,16751
2017-04-07T10:00:00Z,2017-04-07T12:00:00+0200,38.14,13137,19411,16382,4913,598,35.81,33.47,1023.851232,71295.06122,57716,16324
2017-04-07T11:00:00Z,2017-04-07T13:00:00+0200,35.29,13290,19990,17213,5240,561,34.94,31.21,1037.982695,69696.73469,55417,15933
2017-04-07T12:00:00Z,2017-04-07T14:00:00+0200,32.67,12697,20082,17524,5246,550,30.66,30.41,1105.995797,67986.85714,53044,15546
2017-04-07T13:00:00Z,2017-04-07T15:00:00+0200,32.97,11334,19769,17595,5024,634,29.66,29.29,1145.478227,66584.22449,50967,15172
2017-04-07T14:00:00Z,2017-04-07T16:00:00+0200,32.98,8718,19147,17468,4492,780,28.17,28.37,1137.199499,65652.95918,49203,15204
2017-04-07T15:00:00Z,2017-04-07T17:00:00+0200,36.09,5712,17794,16266,3584,901,27.02,28.11,1096.082301,65369.26531,49071,15122
2017-04-07T16:00:00Z,2017-04-07T18:00:00+0200,39.12,2639,16180,14674,2324,930,27.9,28.31,1084.244875,64985.22449,50174,15162
2017-04-07T17:00:00Z,2017-04-07T19:00:00+0200,39.91,480,14512,13028,914,948,29.71,30.3,981.104459,64718.97959,50273,15631
2017-04-07T18:00:00Z,2017-04-07T20:00:00+0200,39.96,1,13430,12090,95,1128,35.85,30.66,1019.329491,64057.09184,51887,15263
2017-04-07T19:00:00Z,2017-04-07T21:00:00+0200,39.31,0,12109,10946,-1,1597,39.3,28.64,1129.601615,60694.56122,50380,14684
2017-04-07T20:00:00Z,2017-04-07T22:00:00+0200,39.61,0,11179,10030,-1,1991,41.88,28.55,1154.560505,57223.67347,53343,14069
2017-04-07T21:00:00Z,2017-04-07T23:00:00+0200,37.93,0,10560,9488,-1,1997,41.58,27.93,1169.694568,53220.02041,52664,13550
2017-04-07T22:00:00Z,2017-04-08T00:00:00+0200,32.71,0,9403,8355,-1,2005,42.07,27.36,1084.210528,49374.92857,47581,13385
2017-04-07T23:00:00Z,2017-04-08T01:00:00+0200,32.28,0,8529,7518,-1,1974,39.02,27.98,948.79042,47045.92857,46179,13281
2017-04-08T00:00:00Z,2017-04-08T02:00:00+0200,32.81,0,7565,6787,-1,1919,33.98,27.85,788.61183,45766.91837,43603,13342
2017-04-08T01:00:00Z,2017-04-08T03:00:00+0200,31.5,0,6520,5934,-1,1771,32.1,27.83,691.794598,45475.13265,41891,13446
